serial_number_tim,serial_number_forn,createdBy,createdAt,updatedBy,updatedAt,num_consegna,workrequestid,externalrefid,associated_at,associated_by,causale,anomalia,status,wr_prodotti,cod_terr_sap,cod_nmu,codice_impresa_name,impianto,impianto_regman,status_regman,sent_to_sap,cod_proj,mac_address,serial_number_cpe,cod_terr_sap_mos,check_NMU,desc_nmu,tipo_task,flag_olo,check_u0009t,importo_u0009t,NMU WR,tipo_inserimento,client_type,data_completamento_wr,area,codice_riscontro,codice_impresa_utilizzo,descr_impresa_utilizzo,tipo_famiglia,cod_gruppo_tec,File Allegato,contatore,causale_addebito,note_addebito,post_delivery,wr_collaudo_one,impianto_collaudo_one,data_collaudo_one,status_collaudo_one,equivalenza_prod_applicabile,validated_at,validated_by,reverse,note,one_step,approved_at,approved_by
%5393781629N09231A2818,,SAP File,2024-03-02T06:02:52.452Z,SAP File,2024-08-27T00:30:58.611Z,8402704001,,,,,,,Attribuito,false,IMSUS017,781629,,,,NO DISCOVERATO SU REGMAN,,,,,,,Minipack Magnifica,,,,,,,,,,,,,Altro,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393781629N08231A3981,,SAP File,2024-03-02T06:02:52.405Z,SAP File,2024-08-27T00:30:58.447Z,8402704001,,,,,,,Attribuito,false,IMSUS017,781629,,,,NO DISCOVERATO SU REGMAN,,,,,,,Minipack Magnifica,,,,,,,,,,,,,Altro,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N10231A0370,,SAP File,2024-02-24T06:05:44.134Z,SAP File,2024-02-24T06:05:44.134Z,8402697481,,,,,,,Attribuito,false,IMSUS017,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N10231A0093,,SAP File,2024-02-24T06:05:44.083Z,SAP File,2024-02-24T06:05:44.083Z,8402697481,,,,,,,Attribuito,false,IMSUS017,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A5219,ZTEEG9HN8P02224,SAP File,2024-02-24T06:05:44.036Z,SAP File,2024-02-24T06:05:44.036Z,8402697276,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F481C0BC,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A5214,ZTEEG9HN8P02209,SAP File,2024-02-24T06:05:43.974Z,SAP File,2024-02-24T06:05:43.974Z,8402697276,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F481C080,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A5192,ZTEEG9HN8P02020,SAP File,2024-02-24T06:05:43.927Z,SAP File,2024-02-24T06:05:43.927Z,8402697276,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F481BD8C,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A0897,ZTEEG9HN8P06667,SAP File,2024-02-21T06:02:19.897Z,SAP File,2024-08-27T02:16:55.283Z,8402692699,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F4820628,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A0869,ZTEEG9HN8P06598,SAP File,2024-02-21T06:02:19.834Z,SAP File,2024-08-27T02:16:55.246Z,8402692699,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F4820514,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233616AL,CP2346VA898,SAP File,2024-02-21T06:02:18.910Z,SAP File,2024-08-27T02:16:54.795Z,8402692204,,,,,,,Attribuito,false,IMSUS017,777277,,,000932714152,DISCOVERATO SU REGMAN,,,D4925E7F2B0C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123360XME,CP2346VA8DK,SAP File,2024-02-21T06:02:18.660Z,SAP File,2024-08-27T02:16:54.644Z,8402692204,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F2C2A,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123360XMC,CP2346VA8ET,SAP File,2024-02-21T06:02:18.613Z,SAP File,2024-08-27T02:16:54.607Z,8402692204,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F2C7C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123360X8X,CP2346VA8FL,SAP File,2024-02-21T06:02:17.285Z,SAP File,2024-08-27T02:16:53.951Z,8402692204,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F2CB0,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783494N10231A0104,,SAP File,2024-02-13T06:07:14.324Z,SAP File,2024-02-13T06:07:14.324Z,8402686074,,,,,,,Attribuito,false,IMSUS017,783494,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783494N10231A0034,,SAP File,2024-02-13T06:07:14.277Z,SAP File,2024-02-13T06:07:14.277Z,8402686074,,,,,,,Attribuito,false,IMSUS017,783494,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A0626,ZTEEG9HN8P10864,SAP File,2024-02-13T06:07:14.168Z,SAP File,2024-02-13T06:07:14.168Z,8402686073,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F48247BC,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A0621,ZTEEG9HN8P10859,SAP File,2024-02-13T06:07:14.121Z,SAP File,2024-02-13T06:07:14.121Z,8402686073,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F48247A8,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A1110,ZTEEG9HN8P05741,SAP File,2024-02-07T06:00:40.094Z,SAP File,2024-08-27T00:31:29.401Z,8402679642,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F481F7B0,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782470N11231A1061,ZTEEG9HN8P05685,SAP File,2024-02-07T06:00:40.047Z,SAP File,2024-08-27T00:31:29.323Z,8402679642,,,,,,,Attribuito,false,IMSUS017,782470,,,,NO DISCOVERATO SU REGMAN,,,5CA4F481F6D0,,,,FW IAD Fastgate Light H388Q ZTE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233707H9,CP2346VAB8A,SAP File,2024-02-07T06:00:39.891Z,SAP File,2024-08-27T00:31:29.063Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F4454,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337018R,CP2346VAEBZ,SAP File,2024-02-07T06:00:39.735Z,SAP File,2024-08-27T00:31:28.820Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5ECC,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337018P,CP2346VAE4U,SAP File,2024-02-07T06:00:39.672Z,SAP File,2024-08-27T00:31:28.732Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5CF6,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337017X,CP2346VAEEV,SAP File,2024-02-07T06:00:39.579Z,SAP File,2024-08-27T00:31:28.604Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F8C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337017E,CP2346VAEBT,SAP File,2024-02-07T06:00:39.375Z,SAP File,2024-08-27T00:31:28.228Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5EC2,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123370173,CP2346VAE5S,SAP File,2024-02-07T06:00:39.329Z,SAP File,2024-08-27T00:31:28.153Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D34,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337016Z,CP2346VAEE3,SAP File,2024-02-07T06:00:39.235Z,SAP File,2024-08-27T00:31:28.000Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F58,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337016O,CP2346VAED1,SAP File,2024-02-07T06:00:38.907Z,SAP File,2024-08-27T00:31:27.545Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F12,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123370161,CP2346VAE93,SAP File,2024-02-07T06:00:38.751Z,SAP File,2024-08-27T00:31:27.209Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5E0E,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337015Q,CP2346VAEDQ,SAP File,2024-02-07T06:00:38.704Z,SAP File,2024-08-27T00:31:27.053Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F40,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337015E,CP2346VAE8J,SAP File,2024-02-07T06:00:38.547Z,SAP File,2024-08-27T00:31:26.802Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5DEA,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337014M,CP2346VAEC3,SAP File,2024-02-07T06:00:38.454Z,SAP File,2024-08-27T00:31:26.658Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5ED4,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337014A,CP2346VAEE1,SAP File,2024-02-07T06:00:38.235Z,SAP File,2024-08-27T00:31:26.190Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F54,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123370142,CP2346VAEE0,SAP File,2024-02-07T06:00:38.188Z,SAP File,2024-08-27T00:31:26.025Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5F52,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337013R,CP2346VAEBE,SAP File,2024-02-07T06:00:38.032Z,SAP File,2024-08-27T00:31:25.672Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5EA8,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123370109,CP2346VAEB0,SAP File,2024-02-07T06:00:37.828Z,SAP File,2024-08-27T00:31:25.315Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5E8C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700WT,CP2346VAE5U,SAP File,2024-02-07T06:00:37.610Z,SAP File,2024-08-27T00:31:24.967Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D38,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700WF,CP2346VAE29,SAP File,2024-02-07T06:00:37.563Z,SAP File,2024-08-27T00:31:24.865Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5C4C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700WE,CP2346VAE76,SAP File,2024-02-07T06:00:37.516Z,SAP File,2024-08-27T00:31:24.762Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D90,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700W2,CP2346VAEBV,SAP File,2024-02-07T06:00:37.453Z,SAP File,2024-08-27T00:31:24.660Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5EC6,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700UJ,CP2346VAE69,SAP File,2024-02-07T06:00:37.360Z,SAP File,2024-08-27T00:31:24.459Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D54,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700UH,CP2346VAE9G,SAP File,2024-02-07T06:00:37.297Z,SAP File,2024-08-27T00:31:24.365Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5E28,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700QW,CP2346VAE5A,SAP File,2024-02-07T06:00:37.235Z,SAP File,2024-08-27T00:31:24.271Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D14,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700QO,CP2346VADH7,SAP File,2024-02-07T06:00:37.188Z,SAP File,2024-08-27T00:31:24.160Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F57A4,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700Q7,CP2346VADH9,SAP File,2024-02-07T06:00:37.141Z,SAP File,2024-08-27T00:31:24.025Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F57A8,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233700OH,CP2346VAE89,SAP File,2024-02-07T06:00:37.078Z,SAP File,2024-08-27T00:31:23.927Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5DD8,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337008D,CP2346VADVV,SAP File,2024-02-07T06:00:36.907Z,SAP File,2024-08-27T00:31:23.679Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5AE8,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337008A,CP2346VADSY,SAP File,2024-02-07T06:00:36.860Z,SAP File,2024-08-27T00:31:23.561Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5A26,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N112337007F,CP2346VADTR,SAP File,2024-02-07T06:00:36.766Z,SAP File,2024-08-27T00:31:23.317Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5A5C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233618JB,CP2346VADM4,SAP File,2024-02-07T06:00:36.407Z,SAP File,2024-08-27T00:31:22.652Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F58A6,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233617ZJ,CP2346VAC2Y,SAP File,2024-02-07T06:00:36.344Z,SAP File,2024-08-27T00:31:22.558Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F4B74,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233617M2,CP2346VABKM,SAP File,2024-02-07T06:00:36.297Z,SAP File,2024-08-27T00:31:22.475Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F4740,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233616ZE,CP2346VABWW,SAP File,2024-02-07T06:00:36.235Z,SAP File,2024-08-27T00:31:22.353Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F4A28,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123360W3S,CP2346VADSJ,SAP File,2024-02-07T06:00:36.141Z,SAP File,2024-08-27T00:31:22.181Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5A0C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123360TRN,CP2346VAAHQ,SAP File,2024-02-07T06:00:35.828Z,SAP File,2024-08-27T00:31:21.721Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F3E40,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351I2E,CP2346VAB31,SAP File,2024-02-07T06:00:35.782Z,SAP File,2024-08-27T00:31:21.624Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F42F8,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351H7C,CP2346VAB6Y,SAP File,2024-02-07T06:00:35.735Z,SAP File,2024-08-27T00:31:21.517Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F43FA,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351FBC,CP2346VAE08,SAP File,2024-02-07T06:00:35.672Z,SAP File,2024-08-27T00:31:21.406Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5BC6,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351F4F,CP2346VADYD,SAP File,2024-02-07T06:00:35.625Z,SAP File,2024-08-27T00:31:21.306Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5B4C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351ETN,CP2346VAE26,SAP File,2024-02-07T06:00:35.532Z,SAP File,2024-08-27T00:31:21.104Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5C46,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351C1Q,CP2346VADUT,SAP File,2024-02-07T06:00:35.422Z,SAP File,2024-08-27T00:31:20.912Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5AA2,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351BXK,CP2346VADY0,SAP File,2024-02-07T06:00:35.266Z,SAP File,2024-08-27T00:31:20.594Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5B32,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351BVE,CP2346VAE62,SAP File,2024-02-07T06:00:35.219Z,SAP File,2024-08-27T00:31:20.502Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D46,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351BKQ,CP2346VAE6V,SAP File,2024-02-07T06:00:35.157Z,SAP File,2024-08-27T00:31:20.382Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D7C,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N1123351A14,CP2346VAE5K,SAP File,2024-02-07T06:00:35.000Z,SAP File,2024-08-27T00:31:20.110Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5D26,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233519GY,CP2346VAEAU,SAP File,2024-02-07T06:00:34.953Z,SAP File,2024-08-27T00:31:19.997Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5E82,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55777277N11233519FK,CP2346VAE90,SAP File,2024-02-07T06:00:34.797Z,SAP File,2024-08-27T00:31:19.802Z,8402678701,,,,,,,Attribuito,false,IMSUS017,777277,,,,NO DISCOVERATO SU REGMAN,,,D4925E7F5E08,,,,TIM HUB  Technicolor,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
