serial_number_tim,serial_number_forn,createdBy,createdAt,updatedBy,updatedAt,num_consegna,workrequestid,externalrefid,associated_at,associated_by,causale,anomalia,status,wr_prodotti,cod_terr_sap,cod_nmu,codice_impresa_name,impianto,impianto_regman,status_regman,sent_to_sap,cod_proj,mac_address,serial_number_cpe,cod_terr_sap_mos,check_NMU,desc_nmu,tipo_task,flag_olo,check_u0009t,importo_u0009t,NMU WR,tipo_inserimento,client_type,data_completamento_wr,area,codice_riscontro,codice_impresa_utilizzo,descr_impresa_utilizzo,tipo_famiglia,cod_gruppo_tec,File Allegato,contatore,causale_addebito,note_addebito,post_delivery,wr_collaudo_one,impianto_collaudo_one,data_collaudo_one,status_collaudo_one,equivalenza_prod_applicabile,validated_at,validated_by,reverse,note,one_step,approved_at,approved_by
%R101782442N1124202527,SMBS00751ED6,SAP File,2025-03-15T06:03:21.409Z,SAP File,2025-03-15T06:03:21.409Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614BB427,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124202489,SMBS00751EB0,SAP File,2025-03-15T06:03:21.366Z,SAP File,2025-03-15T06:03:21.366Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614BB1C7,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124202462,SMBS00751E95,SAP File,2025-03-15T06:03:21.323Z,SAP File,2025-03-15T06:03:21.323Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614BB017,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124202460,SMBS00751E93,SAP File,2025-03-15T06:03:21.277Z,SAP File,2025-03-15T06:03:21.277Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614BAFF7,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200998,SMBS007518DD,SAP File,2025-03-15T06:03:21.230Z,SAP File,2025-03-15T06:03:21.230Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5497,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200974,SMBS007518C5,SAP File,2025-03-15T06:03:21.183Z,SAP File,2025-03-15T06:03:21.183Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5317,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200966,SMBS007518BD,SAP File,2025-03-15T06:03:21.137Z,SAP File,2025-03-15T06:03:21.137Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5297,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200963,SMBS007518BA,SAP File,2025-03-15T06:03:21.087Z,SAP File,2025-03-15T06:03:21.087Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5267,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200960,SMBS007518B7,SAP File,2025-03-15T06:03:21.043Z,SAP File,2025-03-15T06:03:21.043Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5237,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200959,SMBS007518B6,SAP File,2025-03-15T06:03:21.000Z,SAP File,2025-03-15T06:03:21.000Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5227,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200954,SMBS007518B1,SAP File,2025-03-15T06:03:20.955Z,SAP File,2025-03-15T06:03:20.955Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B51D7,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200952,SMBS007518AF,SAP File,2025-03-15T06:03:20.912Z,SAP File,2025-03-15T06:03:20.912Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B51B7,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200942,SMBS007518A5,SAP File,2025-03-15T06:03:20.870Z,SAP File,2025-03-15T06:03:20.870Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5117,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101782442N1124200934,SMBS0075189D,SAP File,2025-03-15T06:03:20.825Z,SAP File,2025-03-15T06:03:20.825Z,8403024642,,,,,,,Attribuito,false,IMSUS230,782442,,,,NO DISCOVERATO SU REGMAN,,,6C99614B5097,,,,Mdm10Gb ONT SI-Rilav NewFW cambioSeriale,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N02251A3927,N24070000021156,SAP File,2025-03-15T06:03:20.737Z,SAP File,2025-03-15T06:03:20.737Z,8403024017,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N1124103CH8,ZTE0QTFQBC04330,SAP File,2025-03-14T06:03:05.521Z,SAP File,2025-03-14T06:03:05.521Z,8403021712,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,DC519328A3CA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N02251A3428,N24070000017197,SAP File,2025-03-12T06:05:26.221Z,SAP File,2025-03-12T06:05:26.221Z,8403018340,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N02251A3419,N24070000018312,SAP File,2025-03-12T06:05:26.178Z,SAP File,2025-03-12T06:05:26.178Z,8403018340,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0924101DPK,ZTE0QTFQ9212300,SAP File,2025-03-07T06:03:35.566Z,SAP File,2025-03-07T06:03:35.566Z,8403017111,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C049439F4522,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0924101DPG,ZTE0QTFQ9212296,SAP File,2025-03-07T06:03:35.477Z,SAP File,2025-03-07T06:03:35.477Z,8403017111,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C049439F450A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N1024102JYS,ZTE0QTFQA519387,SAP File,2025-03-07T06:03:34.778Z,SAP File,2025-03-07T06:03:34.778Z,8403016084,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C04943FE7026,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N1024102JYR,ZTE0QTFQA519374,SAP File,2025-03-07T06:03:34.732Z,SAP File,2025-03-07T06:03:34.732Z,8403016084,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C04943FE6FD8,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0924101FK5,ZTE0QTFQ9214911,SAP File,2025-03-05T06:03:28.206Z,SAP File,2025-03-05T06:03:28.206Z,8403014786,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C049439F8254,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N02251A0283,N24080000009113,SAP File,2025-02-26T06:03:59.855Z,SAP File,2025-02-26T06:03:59.855Z,8403009856,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N01251A0970,N24070000020746,SAP File,2025-02-06T06:03:06.623Z,SAP File,2025-02-06T06:03:06.623Z,8402986584,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N09241023XE,ZTE0QTFQ9J18994,SAP File,2025-01-24T18:08:50.178Z,SAP File,2025-01-24T18:13:04.232Z,8402969462,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C04943FC4088,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N09241023X7,ZTE0QTFQ9J19011,SAP File,2025-01-24T18:08:49.866Z,SAP File,2025-01-24T18:13:03.997Z,8402969462,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C04943FC40EE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N09241022SX,ZTE0QTFQ9J17227,SAP File,2025-01-24T18:08:48.184Z,SAP File,2025-01-24T18:13:02.761Z,8402969462,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C04943FC171E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N11231A4202,CP2312ED3H5,SAP File,2025-01-24T18:08:47.741Z,SAP File,2025-01-24T18:13:02.436Z,8402887581,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925E3A8648,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R101779761N07242ZU4JX,224304000860,SAP File,2025-01-24T06:05:44.054Z,SAP File,2025-01-24T06:05:44.054Z,8402979188,,,,,,,Attribuito,false,IMSUS230,779761,,,,NO DISCOVERATO SU REGMAN,,,44053FEA3EA4,,,,SAGEMCOM BASIC STB AX,,,,,,,,,,,,,Decoder,105,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N12241B1421,N24070000016012,SAP File,2025-01-24T06:05:43.826Z,SAP File,2025-01-24T06:05:43.826Z,8402978189,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N12241A3707,N24070000008889,SAP File,2025-01-01T05:57:54.885Z,SAP File,2025-01-01T05:57:54.885Z,8402970304,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N12241A3693,N24070000008911,SAP File,2025-01-01T05:57:54.690Z,SAP File,2025-01-01T05:57:54.690Z,8402970304,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783624N01241A0489,320115300701,SAP File,2024-12-25T06:03:42.545Z,SAP File,2024-12-25T06:03:42.545Z,8402966876,,,,,,,Attribuito,false,IMSUS230,783624,,,,NO DISCOVERATO SU REGMAN,,,,,,,FW ZTE IK MF833U1 Black,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783624N01241A0092,320415291002,SAP File,2024-12-25T06:03:42.497Z,SAP File,2024-12-25T06:03:42.497Z,8402966876,,,,,,,Attribuito,false,IMSUS230,783624,,,,NO DISCOVERATO SU REGMAN,,,,,,,FW ZTE IK MF833U1 Black,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783493N10241B1845,N24060000007745,SAP File,2024-12-20T06:14:50.004Z,SAP File,2024-12-20T06:14:50.004Z,8402966092,,,,,,,Attribuito,false,IMSUS230,783493,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE STATION FIBER WIFI,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N07241A4210,CP2321EDNHZ,SAP File,2024-12-18T06:11:32.999Z,SAP File,2024-12-18T06:11:32.999Z,8402962851,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925EB2734E,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783347N11241A6996,N24070000016093,SAP File,2024-12-17T06:10:00.545Z,SAP File,2024-12-17T06:10:00.545Z,8402959770,,,,,,,Attribuito,false,IMSUS230,783347,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0084,,SAP File,2024-12-14T06:07:45.834Z,SAP File,2024-12-14T06:07:45.834Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0083,,SAP File,2024-12-14T06:07:45.785Z,SAP File,2024-12-14T06:07:45.785Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0066,,SAP File,2024-12-14T06:07:45.737Z,SAP File,2024-12-14T06:07:45.737Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0029,,SAP File,2024-12-14T06:07:45.690Z,SAP File,2024-12-14T06:07:45.690Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0027,,SAP File,2024-12-14T06:07:45.639Z,SAP File,2024-12-14T06:07:45.639Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783495N10231A0019,,SAP File,2024-12-14T06:07:45.593Z,SAP File,2024-12-14T06:07:45.593Z,8402952037,,,,,,,Attribuito,false,IMSUS230,783495,,,,NO DISCOVERATO SU REGMAN,,,,,,,SET TOP BOX VODAFONE TV GEN 2,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MNBL,ZTE9G9LQ8T02518,SAP File,2024-12-14T06:07:45.290Z,SAP File,2024-12-14T06:07:45.290Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF998,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MNAL,ZTE9G9LQ8T02482,SAP File,2024-12-14T06:07:45.234Z,SAP File,2024-12-14T06:07:45.234Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF908,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MNAE,ZTE9G9LQ8T02475,SAP File,2024-12-14T06:07:45.180Z,SAP File,2024-12-14T06:07:45.180Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF8EC,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MN9N,ZTE9G9LQ8T02448,SAP File,2024-12-14T06:07:45.124Z,SAP File,2024-12-14T06:07:45.124Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF880,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MN9G,ZTE9G9LQ8T02441,SAP File,2024-12-14T06:07:45.073Z,SAP File,2024-12-14T06:07:45.073Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF864,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091778909N082421MN7Z,ZTE9G9LQ8T02388,SAP File,2024-12-14T06:07:45.024Z,SAP File,2024-12-14T06:07:45.024Z,8402946156,,,,,,,Attribuito,false,IMSUS230,778909,,,,NO DISCOVERATO SU REGMAN,,,802D1A3FF790,,,,TIM HUB  ZTE FWACompliant tecn  FWA VOIP,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0924101TQN,ZTE0QTFQ9206523,SAP File,2024-12-14T06:03:05.326Z,SAP File,2024-12-14T06:03:05.326Z,8402960902,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,C049439EBDBC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091781093N082421CVM6,ZTE9GA7Q8B22970,SAP File,2024-12-10T06:07:48.447Z,SAP File,2024-12-10T06:07:48.447Z,8402958255,,,,,,,Attribuito,false,IMSUS230,781093,,,,NO DISCOVERATO SU REGMAN,,,802D1A28D0E4,,,,Tim Hub ZTE Chipset MediaTek,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091781093N082421CVJJ,ZTE9GA7Q8B22875,SAP File,2024-12-10T06:07:46.923Z,SAP File,2024-12-10T06:07:46.923Z,8402958255,,,,,,,Attribuito,false,IMSUS230,781093,,,,NO DISCOVERATO SU REGMAN,,,802D1A28CF68,,,,Tim Hub ZTE Chipset MediaTek,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0237,,SAP File,2024-12-05T06:06:46.574Z,SAP File,2024-12-05T06:06:46.574Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0209,,SAP File,2024-12-05T06:06:46.526Z,SAP File,2024-12-05T06:06:46.526Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0190,,SAP File,2024-12-05T06:06:46.432Z,SAP File,2024-12-05T06:06:46.432Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0155,,SAP File,2024-12-05T06:06:46.382Z,SAP File,2024-12-05T06:06:46.382Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0126,,SAP File,2024-12-05T06:06:46.333Z,SAP File,2024-12-05T06:06:46.333Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393783496N06231A0118,,SAP File,2024-12-05T06:06:46.285Z,SAP File,2024-12-05T06:06:46.285Z,8402951870,,,,,,,Attribuito,false,IMSUS230,783496,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE SUPER WIFI EXTENDER,,,,,,,,,,,,,Repeater,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A1276,373000J24300576500,SAP File,2024-12-05T06:06:45.995Z,SAP File,2024-12-05T06:06:45.995Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF072,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A1275,373000J24300576400,SAP File,2024-12-05T06:06:45.947Z,SAP File,2024-12-05T06:06:45.947Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF080,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A1274,373000J24300576300,SAP File,2024-12-05T06:06:45.896Z,SAP File,2024-12-05T06:06:45.896Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF079,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A1273,373000J24300576200,SAP File,2024-12-05T06:06:45.849Z,SAP File,2024-12-05T06:06:45.849Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF078,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A1272,373000J24300576100,SAP File,2024-12-05T06:06:45.803Z,SAP File,2024-12-05T06:06:45.803Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF06F,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A0682,373000J24300580700,SAP File,2024-12-05T06:06:45.749Z,SAP File,2024-12-05T06:06:45.749Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF0AA,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785629N10241A0681,373000J24300580600,SAP File,2024-12-05T06:06:45.698Z,SAP File,2024-12-05T06:06:45.698Z,8402951283,,,,,,,Attribuito,false,IMSUS230,785629,,,,NO DISCOVERATO SU REGMAN,,,DC00B05FF0A3,,,,Extender 2 wifi ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
